Order_ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order_Date,CustomerName_x,State,City_x,Year-Month,Customer_ID,ProductID,CustomerName_y,Country,City_y,Subscription_Date,ProductName,Price,CategoryID,Total_Revenue,Profit_Margin,Customer_Lifetime_Value
B-26464,9236,2899,5,Electronics,Laptops,Debit Card,2021-12-12,Brian Green,California,San Diego,2021-12,11,111,Carl Schroeder,Guernsey,Shannonville,2021-10-20,Scallops 60/80 Iqf,34.9061,11,46180,31.38804677349502,816562
B-26454,9109,586,17,Furniture,Sofas,EMI,2020-05-17,Becky Leach,Florida,Miami,2020-05,12,112,Jenna Dodson,Vietnam,East Andrea,2020-11-29,Browning Caramel Glace,81.7943,10,154853,6.433197936107146,1110272
B-26742,4358,526,19,Electronics,Phones,Credit Card,2022-12-05,Bryan Russell,Texas,Dallas,2022-12,13,113,Tracey Mata,Togo,South Joannamouth,2021-12-02,Ocean Spray - Kiwi Strawberry,10.5964,7,82802,12.069756769160165,665478
B-26742,4358,526,19,Electronics,Phones,Credit Card,2024-09-17,Tony Maddox,California,San Francisco,2024-09,14,114,Kristine Cox,Sri Lanka,Jodyberg,2021-02-08,Veal - Osso Bucco,79.5638,8,82802,12.069756769160165,955451
B-26742,6459,825,8,Electronics,Phones,Credit Card,2022-12-05,Bryan Russell,Texas,Dallas,2022-12,15,115,Faith Lutz,Singapore,Burchbury,2022-01-26,Ocean Spray - Ruby Red,45.0466,11,51672,12.772875058058522,692902
B-26742,6459,825,8,Electronics,Phones,Credit Card,2024-09-17,Tony Maddox,California,San Francisco,2024-09,16,116,Miranda Beasley,Oman,Desireeshire,2022-04-12,Steam Pan - Half Size Deep,5.736,3,51672,12.772875058058522,574043
B-25510,2478,92,12,Furniture,Bookcases,COD,2023-05-08,Jason Randolph,California,San Francisco,2023-05,17,117,Caroline Foley,Western Sahara,West Adriennestad,2021-03-10,Ketchup - Tomato,68.638,11,29736,3.7126715092816784,623009
B-25510,2478,92,12,Furniture,Bookcases,COD,2021-03-03,Laura Andrews,New York,New York City,2021-03,18,118,Greg Mata,Mozambique,Lake Leslie,2022-03-26,Garbag Bags - Black,65.967,9,29736,3.7126715092816784,434849
B-25510,2478,92,12,Furniture,Bookcases,COD,2021-03-18,Mrs. Stephanie Hooper,California,San Francisco,2021-03,19,119,Clifford Jacobson,South Georgia and the South Sandwich Islands,Harmonview,2020-09-24,Soup Campbells - Italian Wedding,29.6372,11,29736,3.7126715092816784,625354
B-25510,2478,92,12,Furniture,Bookcases,COD,2023-04-24,Anthony Evans,Ohio,Cleveland,2023-04,20,120,Joanna Kirk,French Polynesia,Jamesshire,2021-09-24,Water - Spring Water 500ml,2.7314,2,29736,3.7126715092816784,701994
B-25936,9992,3696,20,Office Supplies,Pens,Debit Card,2021-10-09,Patrick Williams,New York,Rochester,2021-10,21,121,Maxwell Frye,Malta,East Carly,2022-01-12,Muffin Batt - Blueberry Passion,6.0976,11,199840,36.98959167333867,777098
B-25936,9992,3696,20,Office Supplies,Pens,Debit Card,2022-04-15,Susan Burke,Texas,Austin,2022-04,22,122,Kiara Houston,Netherlands,South Alvin,2020-09-15,Table Cloth 62x114 White,11.7845,4,199840,36.98959167333867,1024077
B-25936,9992,3696,20,Office Supplies,Pens,Debit Card,2022-08-29,Brent Hernandez,New York,Rochester,2022-08,23,123,Colleen Howard,Paraguay,Brittanyview,2020-08-19,Oil - Shortening - All - Purpose,48.1487,4,199840,36.98959167333867,762430
B-25936,9619,3420,7,Office Supplies,Binders,UPI,2021-10-09,Patrick Williams,New York,Rochester,2021-10,24,124,Janet Valenzuela,Lao People's Democratic Republic,Veronicamouth,2020-09-08,Macaroons - Two Bite Choc,18.2891,4,67333,35.55463145857158,570487
B-25936,9619,3420,7,Office Supplies,Binders,UPI,2022-04-15,Susan Burke,Texas,Austin,2022-04,25,125,Shane Wilcox,Albania,Bryanville,2021-04-06,"Nut - Chestnuts, Whole",6.1417,9,67333,35.55463145857158,735737
B-25936,9619,3420,7,Office Supplies,Binders,UPI,2022-08-29,Brent Hernandez,New York,Rochester,2022-08,26,126,Marcus Moody,Panama,Kaitlyntown,2022-05-24,Crackers - Trio,14.1914,6,67333,35.55463145857158,605743
B-25884,9538,3158,20,Electronics,Printers,Credit Card,2024-09-04,Sean Elliott,California,San Francisco,2024-09,27,127,Dakota Poole,Belarus,Michealshire,2022-02-20,Island Oasis - Mango Daiquiri,54.1413,8,190760,33.10966659677081,783816
B-25884,9538,3158,20,Electronics,Printers,Credit Card,2021-05-18,Wanda West,Ohio,Cleveland,2021-05,28,128,Frederick Harper,Switzerland,South Marissatown,2022-05-26,Coffee - Irish Cream,4.6797,2,190760,33.10966659677081,789169
B-25884,9035,1227,14,Furniture,Chairs,EMI,2024-09-04,Sean Elliott,California,San Francisco,2024-09,29,129,Stefanie Fitzpatrick,Saint Vincent and the Grenadines,Acevedoville,2020-07-30,Chicken - Soup Base,67.2329,7,126490,13.580520199225235,819868
B-25884,9035,1227,14,Furniture,Chairs,EMI,2021-05-18,Wanda West,Ohio,Cleveland,2021-05,30,130,Kent Bradshaw,Tanzania,North Harold,2020-04-26,Beef Wellington,41.9808,2,126490,13.580520199225235,969661
B-26287,2684,670,2,Office Supplies,Paper,COD,2024-07-02,Renee Solomon,Florida,Tampa,2024-07,31,131,Jack Tate,Zimbabwe,West Samuel,2021-09-15,Anchovy Paste - 56 G Tube,40.8967,3,5368,24.96274217585693,852617
B-26287,822,147,5,Furniture,Sofas,Credit Card,2024-07-02,Renee Solomon,Florida,Tampa,2024-07,32,132,Tom Trujillo,Denmark,Cunninghamborough,2022-01-13,Beer - Blue,11.6217,6,4110,17.88321167883212,686741
B-26287,9730,2341,2,Furniture,Chairs,EMI,2024-07-02,Renee Solomon,Florida,Tampa,2024-07,33,133,Gabriel Mejia,Liechtenstein,Port Annatown,2021-04-24,Beef - Top Sirloin - Aaa,2.9327,11,19460,24.059609455292907,697963
B-26287,2483,236,2,Electronics,Electronic Games,COD,2024-07-02,Renee Solomon,Florida,Tampa,2024-07,34,134,Kaitlyn Santana,United States of America,New Kaitlyn,2021-09-21,Wine - Toasted Head,39.8545,2,4966,9.50463149416029,533284
B-26564,1297,600,7,Office Supplies,Binders,Credit Card,2024-02-16,Daryl Miles,Florida,Orlando,2024-02,35,135,Faith Moon,Bahamas,West Marthaburgh,2021-11-03,Wiberg Super Cure,10.9641,10,9079,46.26060138781804,625910
B-26564,7909,1942,19,Electronics,Phones,COD,2024-02-16,Daryl Miles,Florida,Orlando,2024-02,36,136,Tammie Haley,Belize,East Teresa,2022-01-04,Vol Au Vents,24.3913,10,150271,24.554305221899103,645005
B-26293,9768,4518,8,Furniture,Tables,Credit Card,2021-11-26,Michael Hunt,Texas,Dallas,2021-11,37,137,Nicholas Sosa,Uruguay,South Hunter,2021-08-10,"Wine - White, Schroder And Schyl",84.0566,10,78144,46.253071253071255,734617
B-26293,4968,934,5,Furniture,Sofas,Debit Card,2021-11-26,Michael Hunt,Texas,Dallas,2021-11,38,138,Jordan Gay,Solomon Islands,South Walter,2021-02-24,"Rum - Coconut, Malibu",52.6367,7,24840,18.800322061191626,716017
B-26293,1731,149,4,Electronics,Laptops,EMI,2021-11-26,Michael Hunt,Texas,Dallas,2021-11,39,139,Bruce Esparza,Montenegro,Poolefurt,2021-10-22,Chicken - Wieners,21.423,1,6924,8.607741190063548,393631
B-25915,3433,1169,10,Office Supplies,Binders,COD,2024-02-01,Adam Clark,California,San Francisco,2024-02,40,140,Sherry Garza,Poland,West John,2021-11-01,"Oregano - Dry, Rubbed",68.1326,11,34330,34.05184969414506,634982
B-25915,3433,1169,10,Office Supplies,Binders,COD,2021-09-09,Amy Olsen,Illinois,Springfield,2021-09,41,141,Natalie Gentry,Dominican Republic,West Darius,2020-10-10,Tea - Herbal Sweet Dreams,10.964,1,34330,34.05184969414506,956741
B-25915,3433,1169,10,Office Supplies,Binders,COD,2021-09-08,Stacey Miller,California,San Diego,2021-09,42,142,Bryan Dunn,Burkina Faso,North Jimstad,2021-09-08,"Pork - Bacon, Double Smoked",24.7809,6,34330,34.05184969414506,546129
B-25915,3887,1490,1,Office Supplies,Binders,Debit Card,2024-02-01,Adam Clark,California,San Francisco,2024-02,43,143,Wayne Simpson,Bolivia,East Rebekahborough,2020-12-13,Watercress,42.6169,1,3887,38.33290455364034,429888
B-25915,3887,1490,1,Office Supplies,Binders,Debit Card,2021-09-09,Amy Olsen,Illinois,Springfield,2021-09,44,144,Luis Greer,Bulgaria,North Drew,2022-05-15,"Placemat - Scallop, White",95.7865,5,3887,38.33290455364034,509397
B-25915,3887,1490,1,Office Supplies,Binders,Debit Card,2021-09-08,Stacey Miller,California,San Diego,2021-09,45,145,Rhonda Frost,Monaco,Lake Lindaburgh,2021-12-06,Wine - Chardonnay South,34.4139,9,3887,38.33290455364034,568974
B-26496,1801,641,20,Office Supplies,Markers,Credit Card,2024-07-09,Daniel Mosley,California,Los Angeles,2024-07,46,146,Joanne Montes,Palau,Gwendolynview,2020-07-01,Bananas,75.2486,7,36020,35.59133814547474,658639
B-26496,5301,817,10,Furniture,Tables,Debit Card,2024-07-09,Daniel Mosley,California,Los Angeles,2024-07,47,147,Geoffrey Guzman,Uzbekistan,Zimmermanland,2020-04-23,Cheese - Mozzarella,49.6197,5,53010,15.412186379928317,790026
B-26496,1166,520,12,Office Supplies,Paper,Debit Card,2024-07-09,Daniel Mosley,California,Los Angeles,2024-07,48,148,Gloria Mccall,Ghana,North Kerriton,2022-03-11,Beer - Sleemans Cream Ale,28.5553,11,13992,44.59691252144082,708937
B-26496,3196,1411,15,Office Supplies,Paper,Debit Card,2024-07-09,Daniel Mosley,California,Los Angeles,2024-07,49,149,Brady Cohen,United Arab Emirates,North Eileenville,2022-03-10,Zucchini - Yellow,98.4644,10,47940,44.148936170212764,771322
B-25856,3428,350,1,Furniture,Chairs,Credit Card,2023-02-28,Monica Gibson,Illinois,Springfield,2023-02,50,150,Latoya Mccann,Belarus,Port Sergiofort,2021-12-02,Langers - Ruby Red Grapfruit,40.6552,9,3428,10.210035005834307,783086
B-25856,7223,2433,12,Office Supplies,Binders,Credit Card,2023-02-28,Monica Gibson,Illinois,Springfield,2023-02,51,151,Gerald Hawkins,Canada,New Alberttown,2021-03-19,"Mushrooms - Black, Dried",93.5613,7,86676,33.68406479302229,970445
B-25856,3731,647,1,Office Supplies,Pens,Credit Card,2023-02-28,Monica Gibson,Illinois,Springfield,2023-02,52,152,Samuel Crawford,Algeria,South Jasmine,2021-03-27,"Lentils - Red, Dry",58.8128,7,3731,17.341195389975876,509475
B-26899,8903,4401,18,Office Supplies,Pens,Credit Card,2022-08-08,Christopher Jordan,Ohio,Columbus,2022-08,53,153,Patricia Goodwin,Swaziland,Cowanfort,2021-03-08,Arizona - Green Tea,70.2382,4,160254,49.43277546894305,615314
B-25916,6009,2107,7,Electronics,Phones,UPI,2022-12-07,Christina Davis,Illinois,Chicago,2022-12,54,154,Stacie Richard,Madagascar,New Deborah,2020-10-15,Ice Cream Bar - Drumstick,24.756,4,42063,35.06407056082543,471692
B-25916,6009,2107,7,Electronics,Phones,UPI,2024-04-29,Claudia Curry,Texas,Austin,2024-04,55,155,Robin West,Ecuador,Wallstown,2022-01-13,"Peas - Pigeon, Dry",63.5524,9,42063,35.06407056082543,746499
B-25916,2858,230,3,Furniture,Tables,Credit Card,2022-12-07,Christina Davis,Illinois,Chicago,2022-12,56,156,Ralph Haas,Palestinian Territory,Lake Ellenchester,2020-05-25,Sprouts - Alfalfa,71.2264,1,8574,8.047585724282715,406738
B-25916,2858,230,3,Furniture,Tables,Credit Card,2024-04-29,Claudia Curry,Texas,Austin,2024-04,57,157,Phyllis Maldonado,Saint Barthelemy,Lake Whitney,2021-01-25,"Juice - Cranberry, 341 Ml",14.1082,11,8574,8.047585724282715,356830
B-25916,8175,525,7,Furniture,Sofas,Credit Card,2022-12-07,Christina Davis,Illinois,Chicago,2022-12,58,158,Danny Parrish,United Arab Emirates,East Jaredbury,2021-03-17,Apricots Fresh,54.4643,4,57225,6.422018348623854,620080
B-25916,8175,525,7,Furniture,Sofas,Credit Card,2024-04-29,Claudia Curry,Texas,Austin,2024-04,59,159,Kathy Hill,South Georgia and the South Sandwich Islands,Selenabury,2020-11-15,Eggplant - Asian,92.1053,7,57225,6.422018348623854,651762
B-25916,5846,586,18,Furniture,Sofas,UPI,2022-12-07,Christina Davis,Illinois,Chicago,2022-12,60,160,Kelli Hardy,Sao Tome and Principe,Huangfort,2020-12-20,Beef Ground Medium,54.6874,7,105228,10.023947998631542,629452
B-25916,5846,586,18,Furniture,Sofas,UPI,2024-04-29,Claudia Curry,Texas,Austin,2024-04,61,161,Lynn Pham,Portugal,East Pennyshire,2020-08-21,Longos - Chicken Wings,64.6118,10,105228,10.023947998631542,767733
B-26428,706,197,11,Electronics,Laptops,Credit Card,2022-01-02,Brandon Anderson,Texas,Austin,2022-01,62,162,Shelley Harris,Togo,Port Jasminborough,2020-12-10,Sauce - Demi Glace,2.7353,11,7766,27.90368271954674,625369
B-26332,9835,2571,16,Furniture,Tables,COD,2022-06-10,George Foster,Texas,Dallas,2022-06,63,163,Eddie Jimenez,Ethiopia,West Kristine,2022-03-24,Tomatoes Tear Drop,11.7708,6,157360,26.141331977630912,932719
B-26332,9835,2571,16,Furniture,Tables,COD,2021-11-16,Nicholas Anderson,Florida,Orlando,2021-11,64,164,Chloe Hutchinson,Netherlands,South Julia,2022-05-15,Loquat,7.3982,11,157360,26.141331977630912,655504
B-26332,9835,2571,16,Furniture,Tables,COD,2022-08-17,Emily Ellison,California,Los Angeles,2022-08,65,165,Eileen Lynch,Liberia,Helenborough,2021-01-02,Bread Crumbs - Japanese Style,0.0449,6,157360,26.141331977630912,868421
B-26332,9691,3056,13,Office Supplies,Markers,Credit Card,2022-06-10,George Foster,Texas,Dallas,2022-06,66,166,Fernando Lambert,Lithuania,Lake Nancy,2021-04-23,Tray - 16in Rnd Blk,23.2843,5,125983,31.534413373232894,846686
B-26332,9691,3056,13,Office Supplies,Markers,Credit Card,2021-11-16,Nicholas Anderson,Florida,Orlando,2021-11,67,167,Makayla Cannon,New Caledonia,Georgeport,2020-01-20,Knife Plastic - White,78.8615,11,125983,31.534413373232894,727278
B-26332,9691,3056,13,Office Supplies,Markers,Credit Card,2022-08-17,Emily Ellison,California,Los Angeles,2022-08,68,168,Tom Alvarado,Kiribati,South Sophiaberg,2020-08-18,Milk - 2%,70.7419,6,125983,31.534413373232894,625361
B-26332,7826,1221,14,Furniture,Bookcases,UPI,2022-06-10,George Foster,Texas,Dallas,2022-06,69,169,Virginia Dudley,French Southern Territories,Hartbury,2021-01-31,Water - Aquafina Vitamin,68.5996,10,109564,15.601840020444671,499161
B-26332,7826,1221,14,Furniture,Bookcases,UPI,2021-11-16,Nicholas Anderson,Florida,Orlando,2021-11,70,170,Riley Good,Canada,Erikaville,2020-02-03,Initation Crab Meat,20.6553,1,109564,15.601840020444671,724322
B-26332,7826,1221,14,Furniture,Bookcases,UPI,2022-08-17,Emily Ellison,California,Los Angeles,2022-08,71,171,Alexandria Buck,Iran,Nicolasfort,2021-02-20,Gloves - Goldtouch Disposable,21.6794,5,109564,15.601840020444671,743428
B-25303,770,241,11,Furniture,Sofas,COD,2021-11-23,Darren Perez,Texas,Austin,2021-11,72,172,Richard Roth,Morocco,New Jasmineshire,2020-02-23,Sherry - Dry,16.0013,5,8470,31.2987012987013,525957
B-25303,770,241,11,Furniture,Sofas,COD,2023-03-04,Michelle Hunter,Ohio,Cincinnati,2023-03,73,173,Candice Keller,Zimbabwe,East Summerstad,2020-08-22,Rosemary - Dry,44.544,8,8470,31.2987012987013,576791
B-26507,9895,1598,20,Furniture,Bookcases,COD,2023-12-16,Janet Guerrero,New York,Rochester,2023-12,74,174,Anita Benson,Russian Federation,Skinnerport,2020-02-09,Guinea Fowl,61.5047,11,197900,16.14957049014654,759915
B-25983,6517,1581,10,Office Supplies,Paper,Debit Card,2024-05-19,Jeffrey Kline,Florida,Miami,2024-05,75,175,Regina Stein,Solomon Islands,Raystad,2022-01-15,Oil - Safflower,91.7675,1,65170,24.259628663495473,1110605
B-25983,6517,1581,10,Office Supplies,Paper,Debit Card,2020-05-14,Ryan Bullock,Florida,Tampa,2020-05,76,176,Debra Riddle,United States Virgin Islands,Colinhaven,2020-07-11,Smirnoff Green Apple Twist,81.3167,6,65170,24.259628663495473,650829
B-25983,1166,349,11,Furniture,Tables,Credit Card,2024-05-19,Jeffrey Kline,Florida,Miami,2024-05,77,177,Brittany Zuniga,Kyrgyz Republic,West Reginald,2021-07-24,"Coconut - Shredded, Sweet",69.1677,3,12826,29.93138936535163,706807
B-25983,1166,349,11,Furniture,Tables,Credit Card,2020-05-14,Ryan Bullock,Florida,Tampa,2020-05,78,178,Cassidy Mcmahon,Myanmar,Lake Sherryborough,2020-10-21,Pernod,52.3623,10,12826,29.93138936535163,594607
B-25156,9820,793,16,Furniture,Chairs,Credit Card,2021-08-29,Tom Lawson,New York,Buffalo,2021-08,79,179,Laurie Pennington,Dominica,Port Katherineville,2020-06-08,Yoghurt Tubes,83.8752,6,157120,8.075356415478616,540215
B-26759,8563,2624,8,Office Supplies,Binders,COD,2024-11-10,Rebecca Smith,Texas,Dallas,2024-11,80,180,Alejandro Blair,Iceland,Thomasland,2020-09-19,Chocolate - Dark,30.8932,3,68504,30.643466074973723,569655
B-26759,4441,281,20,Electronics,Printers,COD,2024-11-10,Rebecca Smith,Texas,Dallas,2024-11,81,181,Leslie Jennings,Micronesia,Coreybury,2021-11-13,Phyllo Dough,64.5718,1,88820,6.327403737896869,661069
B-26244,7340,2271,8,Office Supplies,Paper,EMI,2021-12-05,William Welch,Florida,Orlando,2021-12,82,182,Kathleen Mckay,Saint Vincent and the Grenadines,Lake Janiceton,2021-09-12,Campari,25.586,9,58720,30.940054495912804,620385
B-26244,5442,1610,1,Electronics,Phones,EMI,2021-12-05,William Welch,Florida,Orlando,2021-12,83,183,Hunter Moreno,Isle of Man,East Clinton,2020-12-28,Spice - Peppercorn Melange,6.2154,4,5442,29.58471150312385,779539
B-26365,1895,391,14,Furniture,Tables,UPI,2024-07-05,Mr. Curtis Bailey,Florida,Tampa,2024-07,84,184,Chad Davidson,Oman,South Joshuashire,2021-11-15,Hersey Shakes,26.5776,9,26530,20.633245382585752,774130
B-26365,5323,322,13,Office Supplies,Binders,COD,2024-07-05,Mr. Curtis Bailey,Florida,Tampa,2024-07,85,185,Corey Holt,Fiji,New Glenda,2020-02-18,Foam Dinner Plate,48.4195,6,69199,6.049220364456134,398291
B-26212,8850,279,13,Office Supplies,Markers,Debit Card,2024-06-25,Janet Carlson,Florida,Miami,2024-06,86,186,Emma Cunningham,New Zealand,North Jillianview,2022-05-13,Muffin Mix - Blueberry,82.0839,8,115050,3.1525423728813564,678063
B-26212,8667,1266,6,Office Supplies,Paper,Debit Card,2024-06-25,Janet Carlson,Florida,Miami,2024-06,87,187,Duane Woods,Maldives,Lyonsberg,2020-07-21,"Pepper - Black, Whole",41.3835,3,52002,14.607130494980963,865602
B-25042,6903,105,1,Furniture,Tables,COD,2024-05-31,Spencer Spears,Illinois,Chicago,2024-05,88,188,Alison Vargas,Benin,East Cristinabury,2020-11-10,Cup - Translucent 7 Oz Clear,78.1768,8,6903,1.521077792264233,383503
B-25042,8793,3010,7,Office Supplies,Pens,COD,2024-05-31,Spencer Spears,Illinois,Chicago,2024-05,89,189,Vernon Kane,Yemen,Thomasfurt,2021-04-15,"Bread - Roll, Soft White Round",76.3021,5,61551,34.231775275787555,609559
B-25901,9883,4812,16,Office Supplies,Paper,UPI,2020-10-20,Jeffrey Middleton,New York,Buffalo,2020-10,90,190,Lori Flowers,Namibia,North Joeburgh,2021-01-09,Cake - Cake Sheet Macaroon,39.7378,9,158128,48.68966912880705,721839
B-25901,9883,4812,16,Office Supplies,Paper,UPI,2022-08-11,Veronica Kelley,Florida,Orlando,2022-08,91,191,Nina Chavez,Bhutan,Cassidychester,2020-03-26,"Hickory Smoke, Liquid",10.283,10,158128,48.68966912880705,744841
B-25901,9883,4812,16,Office Supplies,Paper,UPI,2021-10-17,Leslie Bean,Illinois,Springfield,2021-10,92,192,Shane Foley,Hungary,South Dannymouth,2021-07-06,"Wine - Magnotta, Merlot Sr Vqa",29.5923,7,158128,48.68966912880705,595341
B-25901,5210,1185,7,Office Supplies,Paper,UPI,2020-10-20,Jeffrey Middleton,New York,Buffalo,2020-10,93,193,Collin Ayers,Anguilla,South Lonnie,2021-06-29,"Veal - Inside, Choice",60.5314,11,36470,22.744721689059503,499539
B-25901,5210,1185,7,Office Supplies,Paper,UPI,2022-08-11,Veronica Kelley,Florida,Orlando,2022-08,94,194,Sherry Young,Solomon Islands,Frankchester,2021-04-04,Lettuce - Frisee,66.7357,6,36470,22.744721689059503,286209
B-25901,5210,1185,7,Office Supplies,Paper,UPI,2021-10-17,Leslie Bean,Illinois,Springfield,2021-10,95,195,Darrell Douglas,Mali,Daisyborough,2022-02-17,Beets - Mini Golden,3.5208,2,36470,22.744721689059503,688905
B-26747,3574,851,4,Electronics,Printers,Credit Card,2022-02-23,Amy Wilson,California,Los Angeles,2022-02,96,196,Karl Greer,Guyana,East Richard,2022-01-30,Longos - Grilled Salmon With Bbq,8.2286,1,14296,23.810856183547845,625980
B-26747,576,76,13,Furniture,Sofas,UPI,2022-02-23,Amy Wilson,California,Los Angeles,2022-02,97,197,Lynn Atkinson,Sri Lanka,New Bradview,2021-07-10,Mussels - Cultivated,13.0101,1,7488,13.194444444444445,452388
B-26698,1860,457,13,Electronics,Printers,EMI,2023-09-20,Susan Ramirez,Ohio,Cleveland,2023-09,98,198,Fred Guerra,Solomon Islands,Ortegaland,2021-09-18,Lime Cordial - Roses,35.2187,1,24180,24.56989247311828,536038
B-25841,782,374,8,Office Supplies,Pens,EMI,2021-01-19,Jacob Meyer,Illinois,Peoria,2021-01,99,199,Yvonne Farmer,Aruba,Lake Elijahview,2021-08-11,Pork - Hock And Feet Attached,95.7415,10,6256,47.82608695652174,495831
B-25841,4371,1852,1,Electronics,Laptops,UPI,2021-01-19,Jacob Meyer,Illinois,Peoria,2021-01,100,200,Clarence Haynes,Honduras,Judymouth,2020-03-11,Garlic - Peeled,11.1295,5,4371,42.370167009837566,265762
B-26032,8346,1176,1,Electronics,Phones,COD,2020-08-21,Scott Lewis,Texas,Houston,2020-08,1,201,Sheryl Baxter,Chile,East Leonard,2020-08-24,Grenadine,96.3871,8,8346,14.090582314881381,807306
B-26032,8346,1176,1,Electronics,Phones,COD,2023-04-17,Eric Griffith,Illinois,Chicago,2023-04,2,202,Preston Lozano,Djibouti,East Jimmychester,2021-04-23,Bay Leaf,78.8778,11,8346,14.090582314881381,817932
B-26032,8346,1176,1,Electronics,Phones,COD,2023-12-24,Anna Ferguson,California,San Francisco,2023-12,3,203,Roy Berry,Antigua and Barbuda,Isabelborough,2020-03-25,"Chicken - Leg, Boneless",59.9557,1,8346,14.090582314881381,478466
B-26032,6218,1125,5,Furniture,Tables,Debit Card,2020-08-21,Scott Lewis,Texas,Houston,2020-08,4,204,Linda Olsen,Dominican Republic,Bensonview,2020-06-02,Scallop - St. Jaques,77.809,9,31090,18.09263428755227,593543
